household lat long Strain wt90 wt120 wt150 wt180 country
NRV1086 4.88468333333333 6.924845 Sasso 440.620220900595 1025 2198.95833333333 3892.70833333333 Nigeria
NRV1087 4.88661666666667 6.92108333333333 Shika Brown 108.208333333333 449.458333333333 1705.83333333333 2780.83333333333 Nigeria
NRV1089 4.88375166666667 6.92519166666667 Fulani 451.428571428571 858.571428571429 1161.81818181818 1439.09090909091 Nigeria
NRV1090 4.88486333333333 6.92636333333333 Kuroiler 196.727941176471 714.007352941176 1101.44927536232 2188.40579710145 Nigeria
NRV1091 7.3917146 3.7681121 Noiler 1088.28125 1685.71428571429 2542.85714285714 3400 Nigeria
NRV1092 4.88485333333333 6.927385 Fulani 562.857142857143 889.642857142857 1397.28571428571 1950.14285714286 Nigeria
NRV1095 4.893789 6.9405389 Shika Brown 286.022727272727 857.310606060606 2120 1820 Nigeria
NRV1096 4.884365 6.92488833333333 Noiler 1016.25 1349.10714285714 1965.17857142857 2581.25 Nigeria
NRV1097 4.8816989 6.9263388 Noiler 953.125 2121.78571428571 3739.64285714286 5357.5 Nigeria
NRV1098 4.884835 6.92766833333333 Noiler 1073.4375 1453.75 1716.25 1978.75 Nigeria
NRV1099 4.88825666666667 6.94115 Sasso 358.378378378378 898.5 1968 2088 Nigeria
NRV1100 4.88835166666667 6.94125 Shika Brown 219.63963963964 422.388888888889 648 918 Nigeria
NRV1101 4.88341666666667 6.92919833333333 Noiler 1221.875 1853.57142857143 889.285714285714 -75.0000000000005 Nigeria
NRV1102 4.88511666666667 6.927195 Noiler 1056.25 1725 2475 3225 Nigeria
NRV1103 4.907915 6.94524 Sasso 217.5 742.5 1460 1610 Nigeria
NRV1104 4.89256166666667 6.94344166666667 Sasso 499.369369369369 1102.63888888889 2062 2242 Nigeria
NRV1105 4.89200833333333 6.94404166666667 Sasso 435.855855855856 1026.98412698413 2566 3443.5 Nigeria
NRV1162 4.640445 7.461865 Fulani 707.323549965059 615.478686233403 523.633822501747 431.788958770091 Nigeria
NRV1163 4.63070666666667 7.45349333333333 Fulani 747.784513499745 671.924095771778 596.063678043811 520.203260315843 Nigeria
NRV1169 4.632195 7.458665 FUNAAB Alpha 683.862264150943 598.466037735849 513.069811320755 427.67358490566 Nigeria
NRV1170 4.63419833333333 7.46139333333333 Fulani 1128.00573951435 963.475938189845 798.946136865342 634.416335540839 Nigeria
NRV1172 4.63456666666667 7.45745 FUNAAB Alpha 608.701257861635 540.147798742138 471.594339622642 403.040880503145 Nigeria
NRV1175 4.63538333333333 7.45632166666667 FUNAAB Alpha 735.637086092715 635.365562913907 535.094039735099 434.822516556291 Nigeria
NRV1233 4.85134 7.364255 FUNAAB Alpha 276.666666666667 949.6875 1267.88888888889 1941.22222222222 Nigeria
NRV1234 4.85281833333333 7.36578666666667 FUNAAB Alpha 215.333333333333 1873.66666666667 2203 3245.5 Nigeria
NRV1235 4.85345833333333 7.369345 FUNAAB Alpha 216.666666666667 1009.79166666667 718.444444444444 975.111111111111 Nigeria
NRV1241 4.85098666666667 7.3774 FUNAAB Alpha 306.666666666667 1669.19444444444 2156.55555555556 2862.38888888889 Nigeria
NRV1242 4.85141833333333 7.37929833333333 Fulani 244.62289744981 1107.12781954887 1357.58333333333 985.083333333333 Nigeria
NRV1243 4.85103 7.38586 Fulani 236.565382528486 840.985797827903 1054.41481481481 2253.52592592593 Nigeria
NRV1245 4.85401166666667 7.37031 Fulani 209.160530191458 1138.7925170068 1264.37777777778 1895.71111111111 Nigeria
NRV1246 4.84663 7.2008 Shika Brown 177.40157480315 209.27358490566 332.38679245283 455.5 Nigeria
NRV1248 4.84714333333333 7.22228333333333 Shika Brown 172.327044025157 220.440251572327 268.553459119497 316.666666666667 Nigeria
NRV1249 4.84761 7.223475 Kuroiler 308.372093023256 256.323529411765 831.911764705882 1407.5 Nigeria
NRV1250 4.84777666666667 7.22306833333333 Sasso 361.932773109244 382.240896358543 402.549019607843 422.857142857143 Nigeria
NRV1251 4.84918666666667 7.22248333333333 Sasso 350.714285714286 350.714285714286 350.714285714286 350.714285714286 Nigeria
NRV1252 4.84978666666667 7.22246666666667 Kuroiler 349.131016042781 395.254010695187 441.377005347594 487.5 Nigeria
NRV1253 4.84779 7.22495 Shika Brown 177.96511627907 207.598039215686 322.549019607843 437.5 Nigeria
NRV1257 4.84794666666667 7.21756833333333 Kuroiler 148.404255319149 323.936170212766 499.468085106383 675 Nigeria
NRV1258 4.84689833333333 7.21643166666667 Sasso 125.620567375886 324.024822695035 522.429078014184 720.833333333333 Nigeria
NRV1260 4.84784666666667 7.22195 Sasso 288.270676691729 242.251773049645 633.209219858156 1024.16666666667 Nigeria
NRV1261 4.84525833333333 7.21820166666667 Shika Brown 170.292553191489 253.11170212766 335.93085106383 418.75 Nigeria
NRV1262 4.84809333333333 7.21555 Shika Brown 113.191489361702 227.127659574468 341.063829787234 455 Nigeria
NRV1263 4.84726333333333 7.21633666666667 Shika Brown 182.932330827068 127.659574468085 423.829787234043 720 Nigeria
NRV1264 4.847805 7.21743166666667 Sasso 446.543235133661 449.223267866885 451.903300600109 454.583333333333 Nigeria
NRV1265 4.84576333333333 7.21569166666667 Kuroiler 301.804511278195 315.093085106383 584.109042553192 853.125 Nigeria
NRV1266 4.84640333333333 7.22056666666667 Shika Brown 181.578947368421 148.617021276596 391.808510638298 635 Nigeria
NRV1267 4.84684666666667 7.21569166666667 Fulani 394.436170212766 470 751.136363636364 1007.95454545455 Nigeria
NRV1268 4.84730333333333 7.22270166666667 Fulani 388.297872340426 533.75 774.772727272727 913.409090909091 Nigeria
NRV1269 4.84614 7.21713166666667 FUNAAB Alpha 460.363636363636 1754.23922902494 1812.28344671202 1870.32766439909 Nigeria
NRV1271 4.84634833333333 7.22274666666667 FUNAAB Alpha 284.545454545455 517.452300785634 606.677890011223 695.903479236813 Nigeria
NRV1274 4.84703333333333 7.21625666666667 Fulani 424.340425531915 668 882.727272727273 929.090909090909 Nigeria
NRV1275 4.845065 7.220055 FUNAAB Alpha 297.222222222222 443.030303030303 615.757575757576 788.484848484848 Nigeria
NRV1278 4.84675666666667 7.22229166666667 FUNAAB Alpha 277.685950413223 533.039485766759 876.290174471993 1219.54086317723 Nigeria
NRV1290 4.79942833333333 6.77564 Kuroiler 81.9827586206897 141.939393939394 478.984848484848 721.504545454545 Nigeria
NRV1296 4.79143166666667 6.77608 Kuroiler 112.519047619048 98.7333333333333 84.947619047619 673.1125 Nigeria
NRV1304 4.79204666666667 6.77718833333333 Fulani 153.921768707483 528.05 965.185294117647 1046.47521008403 Nigeria
NRV1307 4.79349833333333 6.774855 FUNAAB Alpha 288.775862068966 1037.72222222222 1057.18202614379 852.838888888889 Nigeria
NRV1311 4.79239833333333 6.776825 Fulani 173.889983579639 739.922077922078 778.07731092437 828.447058823529 Nigeria
NRV1313 4.793325 6.77378166666667 FUNAAB Alpha 58.6538461538462 961.079166666667 1020.3637254902 1084.21666666667 Nigeria
NRV1314 4.79455333333333 6.77933 FUNAAB Alpha 204.183908045977 813.485714285714 621.174025974026 428.862337662338 Nigeria
NRV1317 4.76137 6.76958 Kuroiler 93.96 -206.9 136.6 267.457142857143 Nigeria
NRV1320 4.75989 6.7732 Kuroiler 129.96 -43.025 196.6 345.517857142857 Nigeria
NRV1321 4.759515 6.77251333333333 Shika Brown 42.7261146496815 -1652.26666666667 -270.266666666667 362.828571428571 Nigeria
NRV1323 4.75657166666667 6.76838833333333 Sasso 938.8 611.8 284.8 280.414285714286 Nigeria
NRV1325 4.76151833333333 6.76945666666667 Shika Brown 44.4458598726115 -2549.6 -437.6 181.535714285714 Nigeria
NRV1326 4.76088833333333 6.77003 Sasso 63.8216560509554 -4040.2 -692.2 318.757142857143 Nigeria
NRV1328 4.758675 6.76555666666667 Shika Brown 100.108280254777 -65.9999999999991 111 258.542857142857 Nigeria
NRV1329 4.76098333333333 6.76816166666667 Sasso 84.96 -269.9 121.6 422.078571428571 Nigeria
NRV1331 4.76013666666667 6.76901666666667 Kuroiler 123.12 123.325 185.2 287.214285714286 Nigeria
NRV1332 4.768115 6.77110666666667 Sasso 101.4 -145.75 149 317.710714285714 Nigeria
NRV1333 4.76193166666667 6.76969833333333 Sasso 50.2 -219.222222222222 63.6666666666667 316.071428571429 Nigeria
NRV1335 4.75788 6.76801333333333 Kuroiler 85.5333333333333 -121.361111111111 122.555555555556 365.685714285714 Nigeria
NRV1336 4.76131166666667 6.76966 Kuroiler 57.9745222929936 -2315.1 -374.1 266.521428571429 Nigeria
NRV1338 4.76059166666667 6.76697166666667 FUNAAB Alpha 130.65625 129.34375 197.357446808511 293.555555555556 Nigeria
NRV1340 4.76290666666667 6.76922 FUNAAB Alpha 106.1125 121.4875 193.245945945946 266.948648648649 Nigeria
NRV1342 4.76223 6.77089833333333 FUNAAB Alpha 108.85 158.35 235.893617021277 306.555555555556 Nigeria
NRV1347 4.75924833333333 6.77201666666667 Fulani 58.1489361702128 119.25 149.927659574468 187.837037037037 Nigeria
NRV1348 4.76229666666667 6.77272666666667 Fulani 57.36 -277.762962962963 -80.874074074074 116.014814814815 Nigeria
NRV1349 4.76094 6.768805 FUNAAB Alpha 62.5862068965517 128.74 252.041134751773 331.962962962963 Nigeria
NRV1352 5.15986166666667 6.49127666666667 Shika Brown 262.6 301.75 488.461538461538 341.346153846154 Nigeria
NRV1353 5.15921 6.49118 FUNAAB Alpha 641.6 790.666666666667 714.196078431373 1755.63157894737 Nigeria
NRV1355 5.16004666666667 6.49223 Shika Brown 140.8 343.5 757.222222222222 1273.88888888889 Nigeria
NRV1356 5.15955 6.49201833333333 Sasso 375.467889908257 895.25 1248.07692307692 1692.30769230769 Nigeria
NRV1359 5.160085 6.48923666666667 Fulani 392.3 495.214285714286 716.357142857143 937.5 Nigeria
NRV1362 5.159135 6.48983166666667 FUNAAB Alpha 535 635 696.764705882353 992.368421052632 Nigeria
NRV1364 5.158155 6.48966833333333 Sasso 225.222222222222 743.5 2523.52564102564 2784.10256410256 Nigeria
NRV1366 5.15815 6.48876 Sasso 206.555555555556 526.090909090909 1022.37037037037 813.481481481482 Nigeria
NRV1367 5.15861166666667 6.48982166666667 Sasso 216.222222222222 465.5 1307.56923076923 2605.87692307692 Nigeria
NRV1371 5.157975 6.49013166666667 FUNAAB Alpha 968.92 1447.66666666667 1692.37254901961 2292.8947368421 Nigeria
NRV1378 5.16004333333333 6.49111333333333 Fulani 657.1 825.114379084967 907.957516339869 1412.5 Nigeria
NRV1379 5.15962333333333 6.49032333333333 Kuroiler 762 451.5 581.923076923077 718.942307692308 Nigeria
NRV1381 5.155795 6.48948666666667 Sasso 347.477064220183 646.875 1096.5 1492.125 Nigeria
NRV1382 5.15312333333333 6.49012166666667 Shika Brown 312.111111111111 266.5 725.25641025641 1106.02564102564 Nigeria
NRV1383 5.15361333333333 6.49028 Fulani 397.4 559.352941176471 836.411764705882 1087.5 Nigeria
NRV1386 5.08124 6.46323833333333 FUNAAB Alpha 311.029411764706 806.5 1110.16666666667 1756.41666666667 Nigeria
NRV1387 5.08190833333333 6.463275 FUNAAB Alpha 318.259615384615 1055 1510.83333333333 2051.45833333333 Nigeria
NRV1390 5.07573 6.4629 FUNAAB Alpha 284.558823529412 1036.5 1408.33333333333 2127.08333333333 Nigeria
NRV1392 5.082045 6.46413 Kuroiler 168.188976377953 149.473684210526 473.157894736842 1117.8125 Nigeria
NRV1394 5.0773 6.46245333333333 Kuroiler 238.315315315315 388.855855855856 539.396396396396 961.854166666667 Nigeria
NRV1397 5.080875 6.46343666666667 Fulani 264.208494208494 525 904.6875 1170.3125 Nigeria
NRV1398 5.080385 6.46299666666667 Kuroiler 208.311561561562 370.721471471471 533.131381381381 784.495614035088 Nigeria
NRV1400 5.07559 6.46310666666667 Kuroiler 169.554054054054 407.932432432432 646.310810810811 922.625 Nigeria
NRV1402 5.16717 6.49296166666667 Kuroiler 358.0078125 353.033333333333 891.033333333333 1431.53846153846 Nigeria
NRV1403 5.16635833333333 6.49297333333333 Sasso 125.959183673469 423.510204081633 721.061224489796 1038.88888888889 Nigeria
NRV1405 5.16556166666667 6.49251333333333 Sasso 429.256756756757 541.554054054054 653.851351351351 820.714285714286 Nigeria
NRV1406 5.16502 6.49406333333333 Fulani 267.385321100917 524.461538461538 639.230769230769 800.769230769231 Nigeria
NRV1407 5.16496666666667 6.494105 Sasso 396.662162162162 475.797297297297 554.932432432432 787.714285714286 Nigeria
NRV1408 5.16408333333333 6.49392666666667 Shika Brown 186.796875 200.675675675676 396.891891891892 653.90625 Nigeria
NRV1410 5.16455666666667 6.49508 Shika Brown 167.790697674419 176.922268907563 345.514705882353 780.681818181818 Nigeria
NRV1413 5.165765 6.49500833333333 Shika Brown 665.472972972973 591.283783783784 517.094594594595 596.666666666667 Nigeria
NRV1414 5.16652833333333 6.49617333333333 Shika Brown 233.648648648649 251.689189189189 269.72972972973 488.289473684211 Nigeria
NRV1415 5.16619 6.49363 Shika Brown 184.3359375 194.102316602317 401.843629343629 618.809523809524 Nigeria
NRV1418 5.16727833333333 6.49394666666667 Sasso 254.842342342342 459.572072072072 664.301801801802 877.777777777778 Nigeria
NRV1419 5.16773166666667 6.494465 Kuroiler 307.432432432432 414.459459459459 521.486486486486 756.184210526316 Nigeria
NRV1420 5.16822833333333 6.49394 Sasso 307.432432432432 414.459459459459 521.486486486486 756.184210526316 Nigeria
TCS1001 -6.13031333333333 34.8747633333333 Sasso 1716.72549019608 2188.20833333333 2313.83333333333 2439.45833333333 Tanzania
TCS1002 -6.12944833333333 34.8722883333333 Sasso 1537.38957816377 2121.62931034483 2788.61206896552 3455.59482758621 Tanzania
TCS1005 -6.12908333333333 34.8705133333333 Sasso 1805.33031674208 2570.99802761341 3745.02909270217 4919.06015779093 Tanzania
TCS1006 -6.12895666666667 34.8770933333333 Sasso 1747.63101604278 2329.21022727273 2972.93181818182 3616.65340909091 Tanzania
TCS1008 -6.12902833333333 34.8673316666667 Sasso 2006.97619047619 2832.62215909091 3579.3125 4326.00284090909 Tanzania
TCS1010 -6.13026666666667 34.8711233333333 Sasso 1673.17320261438 2147.27598566308 2578.56630824373 3009.85663082437 Tanzania
TCS1012 -6.12967666666667 34.870955 Kuroiler 2015.44642857143 2275.960591133 3402.85714285714 8774.28571428571 Tanzania
TCS1015 -6.13073666666667 34.8726083333333 Sasso 2142.04838709677 2853.04597701149 3179.08045977011 3505.11494252874 Tanzania
TCS1017 -6.13038666666667 34.8733933333333 Kuroiler 1983.88636363636 2514.5 3317.67724867725 4148.55026455027 Tanzania
TCS1019 -6.12944333333333 34.8718033333333 Sasso 1228.79892473118 1795.35249042146 1979.72030651341 2164.08812260536 Tanzania
TCS1023 -6.12867166666667 34.86909 Sasso 1892.57029177719 2937.63461538462 3832.73076923077 4727.82692307692 Tanzania
TCS1025 -6.12934166666667 34.8712683333333 Sasso 1875.10740740741 2598.51034482759 3056.99310344828 3515.47586206897 Tanzania
TCS1026 -6.12893833333333 34.8711083333333 Sasso 1722.33333333333 2496.5125 3108.325 3720.1375 Tanzania
TCS1027 -6.12987833333333 34.87293 Kuroiler 2686.21212121212 2728.40909090909 3297.72727272727 3867.04545454545 Tanzania
TCS1028 -6.12829 34.875725 Kuroiler 1820.80519480519 2296.57142857143 2637.66666666667 2990.52380952381 Tanzania
TCS1031 -6.12868833333333 34.8734716666667 Sasso 2125.51470588235 2726.81451612903 3081.00806451613 3435.20161290323 Tanzania
TCS1032 -6.13099166666667 34.8720816666667 Kuroiler 1903.99350649351 1870.91517857143 2712.65625 3554.39732142857 Tanzania
TCS1033 -6.13043666666667 34.8715933333333 Sasso 2461.55808080808 2946.81896551724 3518.37068965517 4089.9224137931 Tanzania
TCS1034 -6.12919833333333 34.8746266666667 Sasso 1751.62899262899 2255.22727272727 2689.83766233766 3124.44805194805 Tanzania
TCS1038 -6.13039833333333 34.87321 Sasso 1626.36363636364 2412.07038123167 2937.82697947214 3463.58357771261 Tanzania
TCS1039 -6.12333666666667 34.8669683333333 Kuroiler 1792.46031746032 2218.86666666667 2732.53333333333 3246.2 Tanzania
TCS1040 -6.12860166666667 34.868875 Sasso 1928.06403940887 2302.40064102564 2555.62179487179 2808.84294871795 Tanzania
TCS1123 -5.94134333333333 34.7676933333333 Kuroiler 5576.4 464.733333333333 702.733333333333 940.733333333333 Tanzania
TCS1124 -5.94149166666667 34.765505 Sasso 388.547368421053 1032.20588235294 1803.36363636364 -128.811688311688 Tanzania
TCS1127 -5.94553333333333 34.7680483333333 Sasso 469.019607843137 2986.04090909091 1790.78445747801 695.149067599068 Tanzania
TCS1128 -5.94221333333333 34.7653033333333 Kuroiler 4048.19444444444 451.527777777778 599.444444444444 747.361111111111 Tanzania
TCS1130 -5.94541 34.7686 Kuroiler 5458.83838383838 418.939393939394 418.939393939394 418.939393939394 Tanzania
TCS1133 -5.95077 34.7582116666667 Sasso 295.939393939394 2675.09090909091 1431.36265884653 827.242424242424 Tanzania
TCS1135 -5.94495666666667 34.7675233333333 Sasso 557.068376068376 2890.84615384615 1671.23041474654 1013.36263736264 Tanzania
TCS1137 -5.945895 34.76792 Sasso 428.606334841629 2742.91666666667 1598.77791563275 -795.700992555831 Tanzania
TCS1144 -5.934445 34.76672 Sasso 534.013692480359 2479.11616161616 1521.08087324862 316.416161616161 Tanzania
TCS1147 -5.94105166666667 34.7676516666667 Sasso 1181.96903096903 740.251282051282 2223.91208791209 -903.464285714286 Tanzania
TCS1149 -5.94026666666667 34.7693316666667 Kuroiler 5638.34615384615 361.546261430877 608.239376008607 854.932490586337 Tanzania
TCS1151 -5.94090166666667 34.7660683333333 Sasso 385.494736842105 1078.37675070028 1975.98214285714 -246.997767857143 Tanzania
TCS1154 -5.94586833333333 34.7669616666667 Sasso 565.953781512605 2527.5 1595.70276497696 -151.417050691244 Tanzania
TCS1162 -4.30675666666667 34.337415 Sasso 1590.77115987461 2014.6867816092 2176.16954022989 1601.38505747126 Tanzania
TCS1164 -4.30666166666667 34.340555 Kuroiler 1621.56034482759 1998.82586206897 1498.2751572327 2179.10062893082 Tanzania
TCS1166 -4.310375 34.3563833333333 Kuroiler 1681.35057471264 2090.30459770115 1275.78616352201 2143.14465408805 Tanzania
TCS1169 -4.30990166666667 34.3558033333333 Sasso 1922.68965517241 2122.35057471264 2161.94047619048 1717.20833333333 Tanzania
TCS1175 -4.31356666666667 34.35537 Sasso 1767.77011494253 2090.8275862069 2087.26600985222 1622.93103448276 Tanzania
TCS1177 -4.30425833333333 34.3380166666667 Sasso 1935.63448275862 2370.32068965517 2467.95517241379 1804.59310344828 Tanzania
TCS1178 -4.31316333333333 34.3539916666667 Sasso 1631.07279693487 1980.5763546798 1943.59507389163 1431.51133004926 Tanzania
TCS1180 -4.30631833333333 34.3368883333333 Sasso 1715.65830721003 2177.3605015674 2210.52194357367 1582.73589341693 Tanzania
TCS1181 -4.315905 34.35197 Sasso 1806.80877742947 2181.68362068966 2252.28017241379 1490.79310344828 Tanzania
TCS1182 -4.31187666666667 34.3528283333333 Kuroiler 1557.68390804598 1970.88871473354 1255.97232704403 2156.6893081761 Tanzania
TCS1184 -4.313565 34.35171 Sasso 2237.75574712644 2019.39532019704 2031.57244897959 1521.93214285714 Tanzania
TCS1187 -4.314085 34.3515033333333 Kuroiler 1492.83908045977 1798.6074270557 1288.50362844702 2106.24528301887 Tanzania
TCS1191 -4.312425 34.3542016666667 Sasso 1715.12852664577 1948.21379310345 1881.7 1453.95 Tanzania
TCS1192 -4.30832333333333 34.3412983333333 Sasso 1632.36617405583 2093.50957854406 2319.69020251779 1546.69348659004 Tanzania
TCS1193 -4.30709166666667 34.3426233333333 Sasso 1725.69704433498 2138.73891625616 2156.66161424782 1562.60136415309 Tanzania
